"geneID","PH6WC_XY335","PH4CVvsXY335","PH4CVvsPH6WC","RIL335"
"Zm00001d044455",0,0,0,1
"Zm00001d044457",0,0,0,1
"Zm00001d044458",0,1,0,1
"Zm00001d044459",0,0,0,1
"Zm00001d044463",0,1,0,0
"Zm00001d044464",1,0,1,0
"Zm00001d044468",0,1,0,0
"Zm00001d044469",1,0,0,1
"Zm00001d044475",0,1,0,0
"Zm00001d044478",0,0,0,1
"Zm00001d044481",0,0,0,1
"Zm00001d044490",0,0,0,1
"Zm00001d044495",0,0,1,0
"Zm00001d044496",0,1,1,1
"Zm00001d044500",1,0,0,0
"Zm00001d044506",0,0,0,1
"Zm00001d044511",0,1,0,0
"Zm00001d044514",0,1,0,0
"Zm00001d044516",0,0,0,1
"Zm00001d044518",0,1,1,0
"Zm00001d044519",0,0,1,0
"Zm00001d044525",0,0,0,1
"Zm00001d044527",0,1,0,0
"Zm00001d044529",0,1,1,1
"Zm00001d044536",0,0,0,1
"Zm00001d044540",0,0,0,1
"Zm00001d044542",1,1,1,1
"Zm00001d044547",0,0,0,1
"Zm00001d044548",0,0,0,1
"Zm00001d044550",0,1,1,1
"Zm00001d044551",0,0,0,1
"Zm00001d044553",1,0,0,0
"Zm00001d044564",0,0,0,1
"Zm00001d044566",0,0,0,1
"Zm00001d044573",0,0,0,1
"Zm00001d044575",1,1,1,1
"Zm00001d044579",0,0,0,1
"Zm00001d044584",0,0,0,1
"Zm00001d044585",1,1,0,1
"Zm00001d044589",0,0,0,1
"Zm00001d044593",1,0,0,1
"Zm00001d044599",1,0,0,0
"Zm00001d044601",0,1,0,0
"Zm00001d044604",0,1,1,0
"Zm00001d044606",1,1,0,0
"Zm00001d044607",0,0,0,1
"Zm00001d044608",0,0,0,1
"Zm00001d044614",0,0,0,1
"Zm00001d044615",0,0,0,1
"Zm00001d044618",0,0,0,1
"Zm00001d044622",1,1,0,0
"Zm00001d044629",0,1,1,1
"Zm00001d044630",1,0,1,0
"Zm00001d044639",0,1,0,1
"Zm00001d044640",0,0,0,1
"Zm00001d044641",1,1,1,0
"Zm00001d044650",1,1,0,0
"Zm00001d044652",0,1,1,0
"Zm00001d044655",0,1,1,0
"Zm00001d044656",1,1,1,1
"Zm00001d044657",0,1,1,1
"Zm00001d044666",1,0,0,0
"Zm00001d044668",0,1,0,0
"Zm00001d044669",0,1,0,1
"Zm00001d044673",0,1,1,0
"Zm00001d044677",0,0,0,1
"Zm00001d044680",0,0,0,1
"Zm00001d044685",1,1,1,0
"Zm00001d044689",0,0,0,1
"Zm00001d044693",0,1,0,0
"Zm00001d044696",0,0,0,1
"Zm00001d044699",1,1,1,1
"Zm00001d044700",0,0,0,1
"Zm00001d044703",1,1,1,1
"Zm00001d044708",0,0,1,0
"Zm00001d044716",0,0,0,1
"Zm00001d044717",0,0,0,1
"Zm00001d044726",0,1,1,0
"Zm00001d044728",0,0,0,1
"Zm00001d044732",0,0,0,1
"Zm00001d044734",1,1,1,0
"Zm00001d044740",0,1,1,0
"Zm00001d044744",0,0,1,1
"Zm00001d044745",1,0,0,0
"Zm00001d044748",0,1,1,0
"Zm00001d044752",0,1,0,0
"Zm00001d044753",1,0,1,0
"Zm00001d044754",1,0,0,0
"Zm00001d044757",0,1,0,0
"Zm00001d044762",1,0,0,1
"Zm00001d044765",0,1,0,0
"Zm00001d044766",1,0,0,1
"Zm00001d044771",1,0,1,0
"Zm00001d044777",1,1,1,1
"Zm00001d044785",0,1,1,0
"Zm00001d044798",0,0,0,1
"Zm00001d044806",0,0,0,1
"Zm00001d044808",0,1,1,1
"Zm00001d044812",0,1,0,1
"Zm00001d044813",1,0,0,0
"Zm00001d044814",0,1,0,1
"Zm00001d044815",0,1,0,0
"Zm00001d044818",0,0,0,1
"Zm00001d044819",0,1,0,0
"Zm00001d044823",0,0,0,1
"Zm00001d044826",0,0,0,1
"Zm00001d044828",0,0,0,1
"Zm00001d044833",0,1,1,0
"Zm00001d044836",0,0,1,0
"Zm00001d044838",1,1,1,0
"Zm00001d044839",0,0,1,0
"Zm00001d044841",0,0,0,1
"Zm00001d044860",0,1,1,0
"Zm00001d044874",0,0,1,1
"Zm00001d044875",0,0,1,0
"Zm00001d044876",0,0,0,1
"Zm00001d044895",0,1,1,1
"Zm00001d044906",0,1,1,0
"Zm00001d044920",0,1,1,0
"Zm00001d044923",0,1,1,0
"Zm00001d044929",1,0,0,0
"Zm00001d044943",0,0,0,1
"Zm00001d044947",0,0,0,1
"Zm00001d044951",0,1,1,0
"Zm00001d044961",0,0,0,1
"Zm00001d044967",1,1,1,0
"Zm00001d044970",1,0,0,0
"Zm00001d044975",0,0,0,1
"Zm00001d044978",0,0,0,1
"Zm00001d044979",0,1,0,0
"Zm00001d044982",0,0,0,1
"Zm00001d044985",1,0,0,0
"Zm00001d044994",1,1,1,0
"Zm00001d044996",0,0,0,1
"Zm00001d044999",1,0,1,0
"Zm00001d045002",1,1,0,0
"Zm00001d045013",1,1,0,1
"Zm00001d045014",0,0,0,1
"Zm00001d045017",0,0,1,0
"Zm00001d045025",1,1,0,1
"Zm00001d045026",0,1,0,0
"Zm00001d045029",0,0,0,1
"Zm00001d045031",0,0,0,1
"Zm00001d045036",1,0,0,0
"Zm00001d045041",0,0,1,0
"Zm00001d045043",1,1,0,1
"Zm00001d045046",0,1,0,1
"Zm00001d045047",0,0,1,1
"Zm00001d045049",0,1,0,0
"Zm00001d045050",1,1,0,0
"Zm00001d045054",0,1,1,0
"Zm00001d045055",0,0,0,1
"Zm00001d045064",0,0,0,1
"Zm00001d045069",1,0,0,0
"Zm00001d045072",0,1,0,0
"Zm00001d045075",1,0,0,0
"Zm00001d045078",0,0,1,0
"Zm00001d045082",0,0,1,0
"Zm00001d045085",1,0,0,0
"Zm00001d045090",0,0,0,1
"Zm00001d045091",0,0,0,1
"Zm00001d045096",1,0,1,0
"Zm00001d045097",1,1,0,0
"Zm00001d045098",0,1,0,0
"Zm00001d045102",0,1,1,0
"Zm00001d045104",0,0,0,1
"Zm00001d045106",0,0,1,0
"Zm00001d045109",0,0,0,1
"Zm00001d045112",0,0,0,1
"Zm00001d045119",0,1,0,0
"Zm00001d045123",1,0,1,1
"Zm00001d045124",0,0,1,0
"Zm00001d045125",1,0,1,1
"Zm00001d045133",0,0,1,0
"Zm00001d045134",1,0,0,1
"Zm00001d045136",0,1,0,0
"Zm00001d045138",0,0,0,1
"Zm00001d045146",1,1,0,0
"Zm00001d045153",0,1,0,0
"Zm00001d045157",0,0,0,1
"Zm00001d045158",0,1,0,0
"Zm00001d045159",0,1,0,0
"Zm00001d045160",0,1,0,0
"Zm00001d045174",0,0,0,1
"Zm00001d045179",0,0,1,0
"Zm00001d045181",0,0,0,1
"Zm00001d045183",0,1,0,0
"Zm00001d045188",1,0,1,1
"Zm00001d045190",1,0,0,0
"Zm00001d045199",1,0,0,0
"Zm00001d045203",0,0,0,1
"Zm00001d045205",0,1,0,0
"Zm00001d045207",0,1,0,1
"Zm00001d045209",1,1,1,1
"Zm00001d045210",0,0,1,1
"Zm00001d045211",0,0,0,1
"Zm00001d045212",0,0,0,1
"Zm00001d045218",0,0,0,1
"Zm00001d045220",0,1,0,0
"Zm00001d045227",1,0,1,0
"Zm00001d045230",0,0,0,1
"Zm00001d045231",0,0,0,1
"Zm00001d045232",0,0,0,1
"Zm00001d045233",0,0,1,1
"Zm00001d045254",0,1,1,1
"Zm00001d045268",0,0,0,1
"Zm00001d045269",0,1,0,1
"Zm00001d045274",0,0,1,0
"Zm00001d045277",1,0,1,0
"Zm00001d045283",1,0,1,0
"Zm00001d045288",0,0,0,1
"Zm00001d045291",0,0,0,1
"Zm00001d045293",0,1,1,0
"Zm00001d045294",0,0,1,1
"Zm00001d045295",1,0,1,1
"Zm00001d045302",0,0,1,0
"Zm00001d045305",0,1,0,0
"Zm00001d045312",0,0,1,0
"Zm00001d045322",1,1,1,0
"Zm00001d045324",0,1,0,0
"Zm00001d045335",0,0,0,1
"Zm00001d045336",0,1,0,0
"Zm00001d045338",1,0,0,0
"Zm00001d045339",1,0,0,0
"Zm00001d045340",0,0,1,1
"Zm00001d045342",1,1,1,0
"Zm00001d045344",0,0,0,1
"Zm00001d045348",0,0,0,1
"Zm00001d045356",0,0,0,1
"Zm00001d045359",0,1,0,0
"Zm00001d045360",0,0,0,1
"Zm00001d045361",0,1,1,0
"Zm00001d045366",1,0,0,0
"Zm00001d045386",1,1,0,0
"Zm00001d045387",0,0,0,1
"Zm00001d045393",0,1,0,0
"Zm00001d045402",0,0,0,1
"Zm00001d045418",0,0,0,1
"Zm00001d045420",0,1,0,1
"Zm00001d045421",1,0,0,0
"Zm00001d045431",0,0,0,1
"Zm00001d045432",0,1,1,1
"Zm00001d045435",0,1,0,0
"Zm00001d045436",1,0,1,0
"Zm00001d045448",1,0,0,0
"Zm00001d045450",1,1,0,0
"Zm00001d045451",0,1,0,1
"Zm00001d045455",1,0,0,0
"Zm00001d045456",0,1,0,0
"Zm00001d045459",0,0,0,1
"Zm00001d045460",1,0,0,0
"Zm00001d045465",1,1,1,0
"Zm00001d045466",1,0,1,1
"Zm00001d045468",0,0,0,1
"Zm00001d045470",0,0,0,1
"Zm00001d045472",0,0,0,1
"Zm00001d045477",0,0,1,1
"Zm00001d045478",0,1,1,1
"Zm00001d045481",0,0,0,1
"Zm00001d045483",0,0,0,1
"Zm00001d045488",0,0,0,1
"Zm00001d045491",0,1,0,0
"Zm00001d045494",0,1,0,0
"Zm00001d045499",0,0,0,1
"Zm00001d045513",0,0,1,0
"Zm00001d045515",1,1,0,1
"Zm00001d045516",0,1,0,1
"Zm00001d045519",0,0,1,1
"Zm00001d045521",1,1,0,1
"Zm00001d045523",0,0,0,1
"Zm00001d045529",1,1,1,0
"Zm00001d045535",0,0,0,1
"Zm00001d045537",0,0,0,1
"Zm00001d045538",1,0,0,1
"Zm00001d045539",1,1,1,0
"Zm00001d045544",1,0,0,0
"Zm00001d045551",0,0,0,1
"Zm00001d045553",0,1,0,0
"Zm00001d045555",0,1,1,1
"Zm00001d045557",1,0,0,0
"Zm00001d045559",1,1,0,0
"Zm00001d045572",0,0,0,1
"Zm00001d045573",1,0,0,0
"Zm00001d045577",0,1,0,0
"Zm00001d045579",0,0,0,1
"Zm00001d045580",0,0,1,1
"Zm00001d045583",0,0,0,1
"Zm00001d045597",0,1,0,0
"Zm00001d045606",0,0,0,1
"Zm00001d045610",0,1,0,0
"Zm00001d045627",0,0,0,1
"Zm00001d045629",1,0,1,0
"Zm00001d045632",0,0,0,1
"Zm00001d045649",0,1,0,0
"Zm00001d045655",0,0,0,1
"Zm00001d045656",0,0,0,1
"Zm00001d045668",0,0,0,1
"Zm00001d045675",0,1,0,0
"Zm00001d045692",0,0,0,1
"Zm00001d045695",0,1,0,0
"Zm00001d045706",1,0,0,0
"Zm00001d045728",0,0,1,1
"Zm00001d045729",0,1,0,0
"Zm00001d045732",0,0,1,1
"Zm00001d045734",0,1,0,0
"Zm00001d045738",0,0,0,1
"Zm00001d045739",0,0,0,1
"Zm00001d045755",1,0,0,0
"Zm00001d045756",1,1,1,1
"Zm00001d045763",0,0,1,0
"Zm00001d045765",1,1,0,1
"Zm00001d045775",0,0,1,0
"Zm00001d045782",0,0,0,1
"Zm00001d045784",1,0,0,0
"Zm00001d045787",1,0,1,0
"Zm00001d045808",0,0,0,1
"Zm00001d045812",0,0,0,1
"Zm00001d045826",0,0,0,1
"Zm00001d045837",0,0,1,0
"Zm00001d045838",1,0,0,1
"Zm00001d045843",0,1,0,1
"Zm00001d045845",1,0,0,0
"Zm00001d045884",0,1,1,1
"Zm00001d045889",1,1,0,0
"Zm00001d045891",0,0,0,1
"Zm00001d045896",0,0,0,1
"Zm00001d045911",0,0,0,1
"Zm00001d045945",0,1,0,0
"Zm00001d045951",0,0,0,1
"Zm00001d045956",0,0,0,1
"Zm00001d045957",0,0,0,1
"Zm00001d045958",0,0,0,1
"Zm00001d045965",0,1,0,0
"Zm00001d045967",0,0,0,1
"Zm00001d045972",1,1,1,1
"Zm00001d045973",0,1,1,1
"Zm00001d045974",0,0,0,1
"Zm00001d045975",0,0,0,1
"Zm00001d045993",0,0,0,1
"Zm00001d046005",1,1,1,0
"Zm00001d046014",0,0,0,1
"Zm00001d046017",0,0,0,1
"Zm00001d046020",0,0,0,1
"Zm00001d046035",0,0,0,1
"Zm00001d046047",0,0,0,1
"Zm00001d046072",1,1,1,0
"Zm00001d046112",0,1,1,1
"Zm00001d046118",0,0,0,1
"Zm00001d046120",0,0,0,1
"Zm00001d046132",1,0,0,0
"Zm00001d046134",0,0,0,1
"Zm00001d046142",0,0,0,1
"Zm00001d046145",0,1,1,0
"Zm00001d046147",0,0,0,1
"Zm00001d046168",0,1,0,0
"Zm00001d046170",0,1,0,0
"Zm00001d046178",0,0,0,1
"Zm00001d046183",0,1,0,1
"Zm00001d046184",0,1,0,1
"Zm00001d046191",1,0,0,0
"Zm00001d046194",0,0,0,1
"Zm00001d046202",0,0,0,1
"Zm00001d046225",0,0,0,1
"Zm00001d046226",0,1,1,0
"Zm00001d046236",1,0,1,1
"Zm00001d046238",0,0,0,1
"Zm00001d046242",0,0,0,1
"Zm00001d046270",1,0,1,0
"Zm00001d046286",0,1,1,1
"Zm00001d046300",0,0,0,1
"Zm00001d046305",0,0,0,1
"Zm00001d046311",0,0,0,1
"Zm00001d046313",0,0,1,0
"Zm00001d046314",1,1,0,1
"Zm00001d046315",1,1,0,0
"Zm00001d046317",1,1,0,0
"Zm00001d046318",0,0,0,1
"Zm00001d046330",0,0,0,1
"Zm00001d046332",0,0,0,1
"Zm00001d046334",1,1,0,1
"Zm00001d046336",0,0,0,1
"Zm00001d046342",0,1,0,1
"Zm00001d046346",0,1,0,0
"Zm00001d046352",0,1,0,0
"Zm00001d046354",1,0,0,0
"Zm00001d046357",1,0,1,0
"Zm00001d046358",0,0,0,1
"Zm00001d046364",0,1,0,0
"Zm00001d046369",0,0,0,1
"Zm00001d046378",0,0,0,1
"Zm00001d046381",0,0,0,1
"Zm00001d046420",0,1,0,0
"Zm00001d046439",1,1,0,1
"Zm00001d046440",0,1,0,0
"Zm00001d046441",0,0,0,1
"Zm00001d046444",0,0,0,1
"Zm00001d046449",0,1,0,0
"Zm00001d046455",0,0,1,0
"Zm00001d046456",0,0,0,1
"Zm00001d046467",0,1,0,0
"Zm00001d046468",0,0,0,1
"Zm00001d046471",1,0,0,1
"Zm00001d046474",1,1,0,0
"Zm00001d046480",1,1,0,1
"Zm00001d046485",0,0,0,1
"Zm00001d046490",0,0,0,1
"Zm00001d046491",0,0,0,1
"Zm00001d046492",0,0,0,1
"Zm00001d046509",0,0,0,1
"Zm00001d046517",1,0,0,0
"Zm00001d046518",1,0,0,0
"Zm00001d046521",0,1,1,1
"Zm00001d046526",0,0,1,0
"Zm00001d046529",0,0,0,1
"Zm00001d046533",0,0,0,1
"Zm00001d046535",0,0,0,1
"Zm00001d046539",0,1,0,0
"Zm00001d046540",0,0,0,1
"Zm00001d046545",0,0,0,1
"Zm00001d046549",0,0,0,1
"Zm00001d046552",1,0,1,1
"Zm00001d046554",1,0,0,0
"Zm00001d046561",0,0,0,1
"Zm00001d046569",0,1,0,0
"Zm00001d046574",1,1,1,0
"Zm00001d046579",0,1,0,1
"Zm00001d046583",1,1,0,0
"Zm00001d046590",1,0,1,0
"Zm00001d046591",1,0,0,0
"Zm00001d046592",1,1,1,0
"Zm00001d046596",0,0,0,1
"Zm00001d046598",0,0,0,1
"Zm00001d046601",1,0,0,0
"Zm00001d046611",0,1,0,1
"Zm00001d046624",1,1,0,0
"Zm00001d046625",0,1,0,0
"Zm00001d046628",0,1,0,0
"Zm00001d046629",0,0,0,1
"Zm00001d046630",0,0,0,1
"Zm00001d046632",0,1,1,0
"Zm00001d046642",0,0,0,1
"Zm00001d046644",0,0,0,1
"Zm00001d046655",0,1,0,0
"Zm00001d046658",0,0,0,1
"Zm00001d046663",0,0,0,1
"Zm00001d046667",1,1,0,0
"Zm00001d046668",0,0,1,0
"Zm00001d046680",0,0,0,1
"Zm00001d046681",0,0,0,1
"Zm00001d046690",0,0,0,1
"Zm00001d046691",0,0,0,1
"Zm00001d046693",0,0,0,1
"Zm00001d046700",0,0,1,1
"Zm00001d046716",0,0,1,0
"Zm00001d046722",0,0,0,1
"Zm00001d046725",0,1,1,1
"Zm00001d046739",0,0,1,1
"Zm00001d046742",0,0,0,1
"Zm00001d046745",1,1,1,1
"Zm00001d046746",0,1,0,0
"Zm00001d046748",1,1,1,0
"Zm00001d046755",1,0,1,0
"Zm00001d046761",1,0,1,0
"Zm00001d046764",0,0,0,1
"Zm00001d046766",0,1,1,0
"Zm00001d046790",0,1,0,0
"Zm00001d046793",0,1,1,0
"Zm00001d046801",0,1,1,0
"Zm00001d046805",0,0,1,0
"Zm00001d046813",1,1,0,0
"Zm00001d046836",0,1,0,0
"Zm00001d046838",0,0,0,1
"Zm00001d046852",0,1,1,0
"Zm00001d046888",0,0,0,1
"Zm00001d046889",0,0,0,1
"Zm00001d046898",0,0,0,1
"Zm00001d046909",1,0,0,0
"Zm00001d046912",1,0,1,1
"Zm00001d046915",0,0,0,1
"Zm00001d046927",0,0,0,1
"Zm00001d046930",1,1,0,0
"Zm00001d046937",1,0,0,0
"Zm00001d046938",1,0,1,0
"Zm00001d046939",1,1,1,0
"Zm00001d046941",0,1,0,0
"Zm00001d046942",1,0,0,0
"Zm00001d046945",0,1,0,0
"Zm00001d046949",1,0,0,0
"Zm00001d046953",1,1,0,0
"Zm00001d046961",1,1,1,0
"Zm00001d046962",0,0,0,1
"Zm00001d046967",0,0,0,1
"Zm00001d046970",0,0,0,1
"Zm00001d046972",1,1,0,0
"Zm00001d046978",1,1,0,0
"Zm00001d046979",0,0,0,1
"Zm00001d047023",0,0,0,1
"Zm00001d047035",0,0,1,0
"Zm00001d047037",1,0,0,0
"Zm00001d047042",0,0,0,1
"Zm00001d047046",0,1,1,0
"Zm00001d047053",0,0,0,1
"Zm00001d047054",0,0,0,1
"Zm00001d047055",0,1,0,1
"Zm00001d047059",0,0,1,0
"Zm00001d047067",0,1,0,1
"Zm00001d047074",1,0,0,1
"Zm00001d047077",1,0,1,1
"Zm00001d047081",0,0,0,1
"Zm00001d047085",0,1,1,1
"Zm00001d047090",0,0,0,1
"Zm00001d047092",1,0,0,0
"Zm00001d047096",0,1,1,1
"Zm00001d047104",1,1,1,0
"Zm00001d047105",0,0,0,1
"Zm00001d047116",1,1,0,0
"Zm00001d047124",1,0,1,0
"Zm00001d047126",0,1,1,1
"Zm00001d047128",0,1,0,0
"Zm00001d047135",1,1,0,0
"Zm00001d047138",0,1,1,1
"Zm00001d047139",0,1,0,0
"Zm00001d047142",1,1,0,1
"Zm00001d047143",0,0,1,1
"Zm00001d047146",1,1,0,1
"Zm00001d047147",1,1,0,1
"Zm00001d047162",0,0,0,1
"Zm00001d047163",0,0,0,1
"Zm00001d047166",1,0,0,0
"Zm00001d047170",0,0,0,1
"Zm00001d047178",1,0,0,0
"Zm00001d047181",0,0,0,1
"Zm00001d047182",0,0,0,1
"Zm00001d047183",0,0,0,1
"Zm00001d047186",1,1,0,0
"Zm00001d047192",0,0,0,1
"Zm00001d047201",1,0,1,0
"Zm00001d047202",0,0,0,1
"Zm00001d047204",0,1,0,1
"Zm00001d047208",0,0,1,0
"Zm00001d047214",0,1,0,0
"Zm00001d047216",1,1,1,0
"Zm00001d047220",1,0,0,0
"Zm00001d047234",1,1,1,1
"Zm00001d047238",0,1,1,0
"Zm00001d047239",1,0,0,0
"Zm00001d047240",1,0,1,0
"Zm00001d047241",1,0,1,0
"Zm00001d047242",0,1,0,0
"Zm00001d047253",0,0,0,1
"Zm00001d047256",0,1,1,0
"Zm00001d047257",0,0,0,1
"Zm00001d047259",0,0,0,1
"Zm00001d047268",0,1,1,1
"Zm00001d047269",1,0,0,0
"Zm00001d047271",0,1,0,0
"Zm00001d047274",1,1,0,0
"Zm00001d047276",0,1,1,0
"Zm00001d047283",0,0,0,1
"Zm00001d047293",0,0,1,0
"Zm00001d047296",1,1,0,0
"Zm00001d047300",0,1,1,0
"Zm00001d047302",0,0,0,1
"Zm00001d047323",0,0,1,1
"Zm00001d047325",0,1,1,1
"Zm00001d047333",0,1,1,1
"Zm00001d047334",0,0,1,0
"Zm00001d047339",1,0,1,1
"Zm00001d047340",1,1,0,0
"Zm00001d047349",0,1,0,0
"Zm00001d047361",0,0,0,1
"Zm00001d047362",0,1,0,0
"Zm00001d047366",0,0,1,0
"Zm00001d047389",0,1,0,0
"Zm00001d047392",0,0,0,1
"Zm00001d047395",0,0,1,1
"Zm00001d047396",1,0,0,0
"Zm00001d047402",0,1,1,1
"Zm00001d047412",0,0,0,1
"Zm00001d047416",0,0,0,1
"Zm00001d047418",1,0,0,0
"Zm00001d047419",0,0,1,0
"Zm00001d047420",0,1,1,0
"Zm00001d047422",0,1,0,0
"Zm00001d047428",1,0,0,0
"Zm00001d047435",0,0,0,1
"Zm00001d047436",0,1,1,0
"Zm00001d047438",0,0,1,0
"Zm00001d047441",0,0,1,1
"Zm00001d047443",0,1,0,0
"Zm00001d047448",1,0,0,0
"Zm00001d047449",0,1,1,0
"Zm00001d047452",0,1,1,0
"Zm00001d047455",0,1,0,0
"Zm00001d047456",0,1,0,0
"Zm00001d047457",1,0,1,1
"Zm00001d047458",0,1,0,0
"Zm00001d047462",0,1,0,0
"Zm00001d047467",0,1,0,0
"Zm00001d047468",0,0,0,1
"Zm00001d047470",1,1,0,0
"Zm00001d047472",0,0,0,1
"Zm00001d047477",0,1,0,0
"Zm00001d047478",0,0,0,1
"Zm00001d047480",0,0,1,1
"Zm00001d047481",0,1,0,1
"Zm00001d047483",0,0,0,1
"Zm00001d047494",1,0,0,0
"Zm00001d047500",1,1,0,0
"Zm00001d047503",1,1,0,0
"Zm00001d047504",0,1,0,0
"Zm00001d047523",1,0,0,1
"Zm00001d047526",0,0,1,0
"Zm00001d047527",0,1,1,1
"Zm00001d047534",1,0,0,0
"Zm00001d047536",0,0,0,1
"Zm00001d047539",0,0,0,1
"Zm00001d047554",0,1,0,0
"Zm00001d047562",0,0,1,1
"Zm00001d047566",0,0,0,1
"Zm00001d047568",0,0,1,1
"Zm00001d047570",0,0,0,1
"Zm00001d047573",0,0,1,0
"Zm00001d047581",0,1,0,0
"Zm00001d047584",0,1,1,1
"Zm00001d047589",0,0,0,1
"Zm00001d047592",0,1,1,0
"Zm00001d047594",1,0,1,1
"Zm00001d047596",0,0,0,1
"Zm00001d047599",0,0,0,1
"Zm00001d047618",1,0,0,0
"Zm00001d047621",0,0,0,1
"Zm00001d047632",0,1,0,0
"Zm00001d047634",0,0,0,1
"Zm00001d047635",1,1,0,0
"Zm00001d047636",0,0,0,1
"Zm00001d047640",0,0,0,1
"Zm00001d047662",0,0,1,1
"Zm00001d047663",0,0,0,1
"Zm00001d047673",0,0,0,1
"Zm00001d047675",0,1,0,0
"Zm00001d047676",1,0,0,0
"Zm00001d047679",0,0,0,1
"Zm00001d047681",1,1,1,1
"Zm00001d047687",0,0,0,1
"Zm00001d047694",1,1,0,0
"Zm00001d047697",0,1,0,0
"Zm00001d047701",0,0,0,1
"Zm00001d047705",0,1,0,1
"Zm00001d047707",1,1,0,0
"Zm00001d047717",0,1,1,1
"Zm00001d047726",0,0,0,1
"Zm00001d047727",0,1,0,0
"Zm00001d047728",0,0,1,0
"Zm00001d047732",0,1,1,0
"Zm00001d047742",0,0,0,1
"Zm00001d047743",0,1,0,0
"Zm00001d047744",0,0,0,1
"Zm00001d047746",0,0,0,1
"Zm00001d047749",0,1,0,0
"Zm00001d047750",1,0,0,0
"Zm00001d047752",0,0,0,1
"Zm00001d047754",0,1,0,0
"Zm00001d047758",1,1,1,0
"Zm00001d047759",0,0,0,1
"Zm00001d047762",0,0,0,1
"Zm00001d047764",0,0,0,1
"Zm00001d047765",0,1,1,1
"Zm00001d047766",0,0,0,1
"Zm00001d047769",1,0,0,0
"Zm00001d047772",0,0,0,1
"Zm00001d047775",0,0,0,1
"Zm00001d047776",1,1,0,0
"Zm00001d047777",0,1,0,0
"Zm00001d047779",0,1,0,1
"Zm00001d047781",0,1,0,0
"Zm00001d047782",1,0,1,0
"Zm00001d047783",1,0,1,0
"Zm00001d047785",0,0,1,0
"Zm00001d047789",0,1,0,1
"Zm00001d047796",0,1,1,0
"Zm00001d047797",1,0,0,0
"Zm00001d047799",0,1,1,1
"Zm00001d047805",0,1,1,1
"Zm00001d047806",0,0,1,0
"Zm00001d047812",1,0,0,0
"Zm00001d047814",1,1,0,0
"Zm00001d047821",1,1,0,0
"Zm00001d047828",0,0,0,1
"Zm00001d047833",1,0,0,0
"Zm00001d047834",1,0,0,0
"Zm00001d047841",0,1,0,1
"Zm00001d047842",0,0,0,1
"Zm00001d047847",0,0,0,1
"Zm00001d047848",1,1,0,0
"Zm00001d047849",0,0,0,1
"Zm00001d047853",1,0,0,0
"Zm00001d047854",0,0,0,1
"Zm00001d047855",0,1,0,0
"Zm00001d047859",0,0,0,1
"Zm00001d047869",1,0,1,0
"Zm00001d047875",1,1,0,0
"Zm00001d047877",0,0,0,1
"Zm00001d047882",0,1,0,0
"Zm00001d047883",0,0,1,0
"Zm00001d047889",1,0,0,0
"Zm00001d047893",1,0,1,0
"Zm00001d047894",1,0,1,0
"Zm00001d047897",0,0,0,1
"Zm00001d047904",0,0,0,1
"Zm00001d047906",0,1,0,0
"Zm00001d047907",0,0,0,1
"Zm00001d047908",0,1,0,0
"Zm00001d047911",0,0,0,1
"Zm00001d047915",0,1,0,1
"Zm00001d047917",1,0,0,1
"Zm00001d047920",1,1,0,0
"Zm00001d047923",0,0,0,1
"Zm00001d047934",0,0,0,1
"Zm00001d047937",0,1,1,0
"Zm00001d047940",0,0,0,1
"Zm00001d047942",0,1,1,0
"Zm00001d047944",1,1,0,1
"Zm00001d047945",1,0,1,1
"Zm00001d047951",0,1,1,0
"Zm00001d047952",0,1,1,0
"Zm00001d047959",0,0,0,1
"Zm00001d047960",0,1,0,0
"Zm00001d047961",0,0,1,0
"Zm00001d047965",1,1,0,1
"Zm00001d047966",1,0,0,0
"Zm00001d047967",0,0,0,1
"Zm00001d047969",1,1,1,0
"Zm00001d047972",0,1,1,0
"Zm00001d047973",1,0,1,0
"Zm00001d047975",1,0,1,1
"Zm00001d047979",0,0,0,1
"Zm00001d047981",0,0,0,1
"Zm00001d047982",0,1,0,0
"Zm00001d047983",0,0,0,1
"Zm00001d047989",1,1,1,0
"Zm00001d047990",0,1,1,0
"Zm00001d047993",0,0,0,1
"Zm00001d047994",0,1,0,0
"Zm00001d047995",0,0,0,1
"Zm00001d047999",0,0,0,1
"Zm00001d048001",0,0,0,1
"Zm00001d048006",1,0,0,0
"Zm00001d048007",1,0,0,0
"Zm00001d048013",0,1,1,0
"Zm00001d048014",0,0,0,1
"Zm00001d048016",0,0,0,1
"Zm00001d048019",0,1,1,1
"Zm00001d048020",0,0,0,1
"Zm00001d048025",1,0,1,1
"Zm00001d048029",0,0,0,1
"Zm00001d048041",1,0,1,0
"Zm00001d048044",1,0,1,1
"Zm00001d048049",0,0,0,1
"Zm00001d048060",0,0,0,1
"Zm00001d048061",1,0,1,0
"Zm00001d048065",1,0,0,0
"Zm00001d048070",0,0,0,1
"Zm00001d048073",0,0,0,1
"Zm00001d048074",0,0,0,1
"Zm00001d048076",1,1,0,0
"Zm00001d048081",1,1,0,0
"Zm00001d048084",0,0,0,1
"Zm00001d048085",1,1,1,0
"Zm00001d048086",0,1,1,0
"Zm00001d048087",0,1,1,0
"Zm00001d048089",0,1,1,1
"Zm00001d048092",0,0,0,1
"Zm00001d048095",0,0,0,1
"Zm00001d048100",0,1,0,1
